id,created_at,text,retweet_count,favorite_count,media_count,url_count,Classification,Classification2
1050162642084552704,2018-10-10 23:14:19,"RT @frank_scotto: ""Californians are paying some of the highest fuel taxes in the nation for one of the worst road systems. That is a raw de…",31,0,0,0,Non-Aligned,Non-Aligned
1050162278899666944,2018-10-10 23:12:53,"RT @MimiWaltersCA: Unfortunately, for my opponent and her supporters their campaign has come down to stealing and destroying my yard signs.…",1791,0,0,0,Non-Aligned,Non-Aligned
1050128845041352704,2018-10-10 21:00:01,CA Democrats are ruining OUR state! It's important for ALL Republicans to vote on November 6! To find CAGOP endorse… https://t.co/1WI1qWOGVd,30,38,0,1,Democratic,Republican
1050091135282999296,2018-10-10 18:30:11,RT @L2ChangCA: On any given day 30% of DMV employees don't show up to work. The DMV's solution is a wellness program to provide healthy rec…,48,0,0,0,Non-Aligned,Non-Aligned
1050090400143175680,2018-10-10 18:27:15,"RT @diane_harkey: Walk for Diane this weekend!  We have walks in Oceanside, San Clemente, Vista, San Juan Capistrano, and Carlsbad Saturday…",27,0,0,0,Non-Aligned,Non-Aligned
1050089929097674752,2018-10-10 18:25:23,"RT @Surgeon_General: I’ve often said stigma is one of our biggest killer. It keeps families and individuals in the shadows, and from gettin…",460,0,0,0,Non-Aligned,Non-Aligned
1050089617687425024,2018-10-10 18:24:09,RT @SenatorPatBates: California's high-speed rail project is losing more people who were once open to it. Californians deserve better than…,47,0,0,0,Non-Aligned,Non-Aligned
1050068443649568768,2018-10-10 17:00:00,"Did you know more than 260,000 women will be diagnosed with Breast Cancer this year? This October, we remember all… https://t.co/ai8F2Vuy57",3,6,0,1,Democratic,Democratic
1049780157622308865,2018-10-09 21:54:28,"Unbelievable ---&gt; California Election Official Can’t Say If Non-Citizens Voted
https://t.co/i7l1fqIakB",324,256,0,1,Democratic,Republican
1049764097078611968,2018-10-09 20:50:39,"RT @SenateRepCaucus: What A Mess: 77k voter registration problems reported in May 2018 (@latimes), 23k voter registration problems reported…",45,0,0,0,Democratic,Democratic
1049753734912200704,2018-10-09 20:09:28,"RT @TheRealJohnHCox: Have you heard it? My new radio ad called #NewsomVille featuring  @GavinNewsom in his own words: ""So much of that happ…",387,0,0,0,Non-Aligned,Democratic
1049732620945244160,2018-10-09 18:45:34,"RT @Kevin_Faulconer: Great news! @NAHRONational has selected the ""Housing Our Heroes"" campaign for an Award of Excellence. 1K+ homeless vet…",19,0,0,0,Non-Aligned,Non-Aligned
1049713244145733632,2018-10-09 17:28:34,"RT @EmilyTVproducer: What I love about @TheRealJohnHCox is that he doesn't speak like a slick, rehearsed, condescending demagogue. He -- un…",329,0,0,0,Non-Aligned,Non-Aligned
1049712716623933440,2018-10-09 17:26:29,"RT @asmMelendez: Fixed it for you: Despite the well-documented election integrity failures, CA Secretary of State refuses to fix the proble…",40,0,0,0,Non-Aligned,Democratic
1049712593625989120,2018-10-09 17:25:59,RT @TheRealJohnHCox: How I closed out a great day outlining my #HelpIsOnTheWay vision - forgotten Californians need change from the unaffor…,314,0,0,0,Republican,Non-Aligned
1049706058434764800,2018-10-09 17:00:01,Not only does @GavinNewsom want to extend the $52 billion gas and car tax BUT now he’s coming after your property t… https://t.co/FMZyloPHbt,37,30,0,1,Non-Aligned,Democratic
1049472010957377536,2018-10-09 01:30:00,"Last week, the DMV Director blamed hours-long wait times and 23,000 mismanaged voter registrations on law-abiding C… https://t.co/ZLHTvvUA1m",19,29,0,1,Non-Aligned,Republican
1049440501315727360,2018-10-08 23:24:47,RT @BillEssayli: My parents legally immigrated from Lebanon to escape a civil war and ensure a better life for their family. As your Assemb…,31,0,0,0,Non-Aligned,Non-Aligned
1049436402419556352,2018-10-08 23:08:30,RT @YoungKimCD39: Honored to join the Hispanic 100 Foundation's 9th Annual Dale Dykema Lifetime Achievement Award Gala. https://t.co/55YA7Q…,18,0,0,0,Non-Aligned,Non-Aligned
1049436280864428032,2018-10-08 23:08:01,"RT @latimespolitics: Layered on top of prior mistakes, California's DMV finds another 1,500 people wrongly registered to vote under new sys…",56,0,0,0,Non-Aligned,Democratic
1049404063111032837,2018-10-08 21:00:00,"""This taxpayer rebellion is an indication that many people are struggling with the high cost of living in Californi… https://t.co/J0MGIQexAF",93,125,0,1,Non-Aligned,Democratic
1049396400310480896,2018-10-08 20:29:33,"ICYMI: During the governor’s debate, @TheRealJohnHCox talked CA affordability, housing crisis, and repealing the ga… https://t.co/0J3bbIy7AD",29,53,0,1,Non-Aligned,Democratic
1049388852215918593,2018-10-08 19:59:33,"RT @CapitolAlert: In his closing comments, @TheRealJohnHCox brings up @GavinNewsom's support of high-speed rail, which he calls a waste of…",94,0,0,0,Non-Aligned,Non-Aligned
1049368855649214465,2018-10-08 18:40:06,"RT @TheRealJohnHCox: It’s unfortunate that in the only #CAGovDebate that Gavin agreed to that there were no questions on #water, #education…",823,0,0,0,Non-Aligned,Non-Aligned
1049353145795497984,2018-10-08 17:37:40,"RT @CapitolAlert: ""The tough job would have been making Caltrans live within its means,"" @TheRealJohnHCox says, arguing that the Legislatur…",19,0,0,0,Non-Aligned,Democratic
1049346520464547840,2018-10-08 17:11:21,"RT @mlagos: .@scottshafer ""Is prop 13 on the table?"" @GavinNewsom ""Everything is on the table"" #CAgovdebate",69,0,0,0,Non-Aligned,Democratic
1049343673295495185,2018-10-08 17:00:02,"Here's what California will look like under Gavin Newsom's leadership --&gt; ""The heroin needles, the pile of excremen… https://t.co/TmhjHdTcZS",25,29,0,1,Republican,Republican
1049336394932355072,2018-10-08 16:31:06,"RT @pressenterprise: Opinion: ENDORSEMENT: Voters should approve Prop. 6, repeal gas tax https://t.co/eu2UDB0vJ1",18,0,0,1,Non-Aligned,Democratic
1049335568482463744,2018-10-08 16:27:49,RT @TheRealJohnHCox: What took you so long Gavin?...and this happened on YOUR watch. Millions of forgotten Californians DON’T want the plac…,690,0,0,0,Non-Aligned,Democratic
1049335243881111554,2018-10-08 16:26:32,RT @BillEssayli: I'm incredibly proud of my work as a prosecutor protecting vulnerable victims in Riverside County. In our campaign's newes…,26,0,0,0,Democratic,Democratic
1049334963298951168,2018-10-08 16:25:25,RT @JustinFareed: Accepting funds from an accused child molester shows Salud's tolerance of the despicable acts allegedly committed by Tony…,8,0,0,0,Non-Aligned,Non-Aligned
1049332364285865984,2018-10-08 16:15:05,RT @BaileyForAG: Looking forward to joining @DrDrew &amp; @LaurenSivan on @KABCRadio today at 2:35 p.m. PST! Be sure to tune in or listen onlin…,33,0,0,0,Democratic,Democratic
1048316226005417985,2018-10-05 20:57:19,"RT @AssemblyGOP: Teachers inspire us to learn, engage and be the best versions of ourselves. This #WorldTeachersDay be sure to thank an ins…",7,0,0,0,Non-Aligned,Non-Aligned
1048302600179703808,2018-10-05 20:03:11,"RT @SenateRepCaucus: Bay Area migration means poor moving out, wealthy are moving in. “The high cost of housing is limiting opportunities f…",9,0,0,0,Non-Aligned,Non-Aligned
1048302490167300096,2018-10-05 20:02:44,RT @YoungKimCD39: Thrilled to be endorsed by the Orange County Register. Thank you for recognizing the passion I have for fighting on behal…,62,0,0,0,Non-Aligned,Non-Aligned
1048268241263456256,2018-10-05 17:46:39,"""When it comes to changing with the wind, Gavin Newsom gives a tumbleweed in Barstow a run for its money."" #CAGov… https://t.co/Ajb6KVAGLA",18,37,0,1,Democratic,Democratic
1048259363796742144,2018-10-05 17:11:22,RT @SenateRepCaucus: California Democrats finally realize what Senate Republicans have been saying for months: There is “chaos” at the DMV…,17,0,0,0,Non-Aligned,Non-Aligned
1048258216629399552,2018-10-05 17:06:49,RT @MimiWaltersCA: Honored to be endorsed by our very own @ocregister for re-election! #CA45 https://t.co/DVZ7xprkx5,41,0,1,0,Non-Aligned,Non-Aligned
1048257716064477184,2018-10-05 17:04:49,"RT @LATpoliticsCA: Young Kim’s profile is as compelling as it is rare for someone running under the GOP banner: an immigrant, an Asian Amer…",48,0,0,0,Democratic,Non-Aligned
1048256507953987586,2018-10-05 17:00:01,The Tax Cuts and Jobs Act is the gift that keeps on giving to hardworking Americans. The @GOP keeps putting money b… https://t.co/OflxQ1r1Sp,8,12,0,1,Democratic,Democratic
1047995898909745152,2018-10-04 23:44:27,RT @ReutersBiz: U.S. weekly jobless claims near 49-year low; factory orders surge https://t.co/0Hx9HGflwu,73,0,0,1,Democratic,Democratic
1047954517587677185,2018-10-04 21:00:01,"Californians must stand for John Cox, a successful businessman and leader who will repeal the unfair gas tax, fix o… https://t.co/hfVy9a5G7x",87,147,0,1,Democratic,Democratic
1047939413928550400,2018-10-04 20:00:00,"There are now more jobs available than Americans looking for work! Under GOP leadership, our nation’s economy is of… https://t.co/a2fEvUv5g6",4,14,0,1,Democratic,Democratic
1047910866132160512,2018-10-04 18:06:34,RT @SenateRepCaucus: CA Democratic Attorney General files 44 lawsuits against @realDonaldTrump while less than half of CA students met Engl…,40,0,0,0,Democratic,Republican
1047910097798627328,2018-10-04 18:03:31,"RT @SueCaro1: @CAGOP @GavinNewsom Just drove by my local Chevron station in Oakland. Premium gasoline at $4.33 per gal, $4.03 for regular",9,0,0,0,Non-Aligned,Non-Aligned
1047902368719728640,2018-10-04 17:32:48,RT @AssemblyGOP: Ordinary Californians don’t need a map to see that the direction is clear; it’s becoming almost impossible to afford a hom…,16,0,0,0,Non-Aligned,Democratic
1047888238063452161,2018-10-04 16:36:39,"Your voice matters.
YOU can make a difference.
Share with your friends why you’re voting Republican this November.… https://t.co/3vFxTbscyJ",20,25,0,1,Democratic,Democratic
1047632367848906753,2018-10-03 23:39:55,Does @GavinNewsom still want to extend the gas tax with gas prices rising toward $4-a-gallon in Southern California… https://t.co/7zqJZ43gvT,40,52,0,1,Democratic,Democratic
1047607449664929793,2018-10-03 22:00:54,RT @pressenterprise: Opinion: Bill Essayli for 60th Assembly district https://t.co/Tm02uLuORB,7,0,0,1,Non-Aligned,Democratic
1047584576627912704,2018-10-03 20:30:00,California already leads the nation in poverty and homelessness. We can’t afford to add ‘students that can’t read’… https://t.co/kPxRhTFHPk,55,63,0,1,Democratic,Democratic
1047548411904311297,2018-10-03 18:06:18,RT @SenateRepCaucus: 27% of Latino &amp; 20% of Black students met CA math standards. While some say “[They are] encouraged by what we see” Sen…,11,0,0,0,Non-Aligned,Democratic
1047535541363720192,2018-10-03 17:15:09,"ICMYI: @TheRealJohnHCox cut Gavin Newsom's lead in half. John Cox is traveling throughout the state, with a message… https://t.co/hVyozgGmlC",54,79,0,1,Democratic,Democratic
1047529464446349313,2018-10-03 16:51:01,RT @VoteMelindaAvey: .@SacBeeEditBoard - Ken Cooley made a political donation to Frm. Asm. Raul Bocenegra to get him elected AFTER he was d…,12,0,0,0,Non-Aligned,Non-Aligned
1047528098218921984,2018-10-03 16:45:35,RT @BillEssayli: I thank the The Press-Enterprise Editorial Board for their strong endorsement and agree that the only way we are going to…,27,0,0,0,Non-Aligned,Democratic
1047524179233267712,2018-10-03 16:30:01,"Born and raised in the Central Valley, @mendes_justin knows just how hard Valley families work to make ends meet. J… https://t.co/H4SK8JRYYP",19,18,0,1,Democratic,Republican
1047282586530271233,2018-10-03 00:30:00,"Gavin Newsom's city just got ranked #1 for property crimes in the US, with an average of 148 burglaries, larcenies,… https://t.co/1SggWBJRGi",63,81,0,1,Non-Aligned,Democratic
1047253694528417792,2018-10-02 22:35:12,Republican candidate for Sec of State @MarkMeuser on how Californians view voter registration errors --&gt; “It causes… https://t.co/Gsta0YPozs,20,20,0,1,Democratic,Democratic
1047238817982234624,2018-10-02 21:36:05,"RT @FoxBusiness: US wage growth hits 17-month high
https://t.co/G1cgUj8Ula",248,0,0,1,Non-Aligned,Democratic
1047215260338286593,2018-10-02 20:02:29,"RT @bycharlesclark: After gaining ground in the polls the past couple of weeks, gubernatorial candidate @TheRealJohnHCox ended his statewid…",178,0,0,0,Non-Aligned,Non-Aligned
1047208611405910017,2018-10-02 19:36:03,"RT @BrianDahleCA: Worried about your safety in CA because of rising crime rates? #CALeg made it worse with #SB10.
This #badbill eliminates…",14,0,0,0,Non-Aligned,Non-Aligned
1047208321587929089,2018-10-02 19:34:54,RT @JimPatterson559: Computers are down again at @ca_dmv. DMV systems at CA @AAA_Travel were down yesterday too. Gov Brown has an audit in…,23,0,0,0,Non-Aligned,Democratic
1047180542263742465,2018-10-02 17:44:31,RT @OCGOP: Hey @GilCisnerosCA we agree! That’s why voters should elect @YoungKimCD39 to Congress. @CAGOP https://t.co/HF2bFzlUr7,13,0,0,1,Democratic,Democratic
1047173962080301059,2018-10-02 17:18:22,"RT @BillEssayli: Campaigning in #AD60 today with our next governor, @TheRealJohnHCox. We talked to everyday citizens struggling to pay thei…",18,0,0,0,Non-Aligned,Democratic
1047173804152090624,2018-10-02 17:17:45,RT @TedGaines: California's gas prices have increased by 58.5 cents per gallon since January 2018. https://t.co/8HTmp7VIiK,31,0,1,0,Non-Aligned,Non-Aligned
1047167344936546305,2018-10-02 16:52:05,RT @diane_harkey: I am proud to be speaking about reducing the stigma of mental illness and the opioid crisis by https://t.co/HGRXMwXiue th…,14,0,0,1,Republican,Republican
1047161791703216128,2018-10-02 16:30:01,.@BillEssayli knows what residents of the 60th Assembly district need b/c he is one of them. He has big plans and t… https://t.co/WGdh4gfMvK,11,17,0,1,Democratic,Democratic
1047159258230312962,2018-10-02 16:19:57,RT @asmMelendez: 25% of California’s public school students are unable to perform basic reading skills. Shameful. MM https://t.co/HUt0VFyEy6,36,0,0,1,Non-Aligned,Non-Aligned
1046984702870081536,2018-10-02 04:46:19,RT @MarieWaldron75: https://t.co/ZsWMH2GUif,18,0,1,0,Non-Aligned,Non-Aligned
1046916126247018496,2018-10-02 00:13:49,"RT @YoungKimCD39: 1)Today I joined the Yes on 6 campaign, speaking in favor of repealing the harmful gas tax passed by Sacramento politicia…",35,0,0,0,Democratic,Republican
1046915818120835073,2018-10-02 00:12:36,RT @frank_scotto: This project is a disaster. It's time we say enough is enough! https://t.co/jItXkBYOxE,7,0,0,1,Non-Aligned,Non-Aligned
1046905112055046144,2018-10-01 23:30:03,"It’s #October1st and you know what that means…
- 36 days until the election
- 1 week until absentee ballots are mai… https://t.co/79TUfOGpaY",8,15,0,1,Non-Aligned,Non-Aligned
1046891278678540297,2018-10-01 22:35:05,"RT @EstherZLu: It was a great #LeadRight Sunday. Encouraged by all the APA voters that stopped by our table, thank you for your support, cu…",4,0,0,0,Republican,Republican
1046876956631781377,2018-10-01 21:38:11,"If Asm. Sharon @QuirkSilva65th intimidated, silenced or retaliated against an alleged victim of sexual assault, she… https://t.co/wt1YtVSbSs",25,34,0,1,Non-Aligned,Democratic
